smiles,bandgap,formulas
c1ccc(-c2nc(-c3ccccc3)nc(-c3cc(-c4nc(-c5ccccc5)nc(-c5ccccc5)n4)cc(-c4cc(-n5ccnc5)c(-n5ccnc5)cc4-c4cc(-c5nc(-c6ccccc6)nc(-c6ccccc6)n5)cc(-c5nc(-c6ccccc6)nc(-c6ccccc6)n5)c4)c3)n2)cc1,3.5813,C84H54N16
Cc1cc(-c2cc(-n3cnc4c5ccccc5c5ccccc5c43)cc(-n3cnc4c5ccccc5c5ccccc5c43)c2)cc(C)c1-c1ccc2nc(-c3ccccc3)sc2c1,3.5504,C57H37N5S
Cc1cc(-n2c3ccncc3c3cnccc32)cc(C)c1-c1ccnc2ncccc12,3.7531,C26H19N5
CC(C)(C)c1cc(-c2cc3nc(-c4cc(F)c(F)c(F)c4)c(-c4cc(F)c(F)c(F)c4)nc3cc2-c2cc(C(C)(C)C)cc(C(C)(C)C)c2)cc(C(C)(C)C)c1,3.2632,C48H48F6N2
Cc1c(-n2cnc3c4ccccc4c4ccccc4c32)cc(-c2cc(-c3cnc4cnncc4c3)cc(-c3cnc4cnncc4c3)c2)cc1-n1cnc2c3ccccc3c3ccccc3c21,2.7646,C57H34N10
c1ccc2c(c1)c1cnccc1n2-c1cc(-n2ccc3cnccc32)cc(-n2c3ccccc3c3cnccc32)c1,3.9941,C35H22N6
Cc1cc(-c2ccc(-c3cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c3)cc2)ccc1N1c2ccccc2Oc2ccccc21,2.3209,C34H20F9NO
Cc1cc(-c2ccc3c(c2)-c2cc(-c4cc(C)c(-c5ccc(-c6nccc7c6ccn7-c6ccccc6)cc5)c(C)c4)ccc2S3(=O)=O)cc(C)c1-c1ccc(-c2nccc3c2ccn3-c2ccccc2)cc1,3.6781,C66H48N4O2S
Cc1cc(C)cc(-c2ccc3c(c2)c2ccccc2n3-c2cccc(C(=O)c3cccc(-c4c(C)c(C)cc(C)c4C)c3)c2)c1,2.8844,C43H37NO
CC1(C)c2ccccc2N(c2cccc(N3C(=O)c4ccccc4C3=O)c2)c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc21,1.8491,C47H35N3O2
Cc1cc(-c2cc(-c3ccc(-c4nc(-c5ccccc5)nc(-c5ccccc5)n4)c(C)c3)cc(-n3cnc4ccccc43)c2)ccc1-c1nc(-c2ccccc2)nc(-c2ccccc2)n1,3.5315,C57H40N8
c1ccc(-n2c3ccc(-c4cccc(-c5cc(-n6nnc7ccccc76)cc(-n6nnc7ccccc76)c5)c4)cc3c3cc(N4c5ccccc5Oc5ccccc54)ccc32)cc1,2.8067,C54H34N8O
Cc1c(-c2cc(-c3ccc(-c4cc5cccnc5c5ncccc45)c(C)c3C)cc(-n3c4ccccc4c4cc(-n5c6ccccc6c6ccccc65)ccc43)c2)ccc(-c2cc3cccnc3c3ncccc23)c1C,3.4522,C70H48N6
Cc1cc(-c2ccc(-c3cc(C)c(-c4cc(C)c(-c5c(C(=O)C(F)(F)F)cccc5C(=O)C(F)(F)F)c(C)c4)c(C)c3)nn2)cc(C)c1-c1cc(C)c(-c2c(C(=O)C(F)(F)F)cccc2C(=O)C(F)(F)F)c(C)c1,3.2072,C56H40F12N2O4
N=CC(Cl)=CC=CCl,4.2372,C5H5Cl2N
Cc1c(-c2cc(-c3ccc4nc(-c5ccccc5)sc4c3)cc(-c3ccc4nc(-c5ccccc5)sc4c3)c2)cccc1-c1cc2ccccc2n1-c1ccccc1,3.3478,C53H35N3S2
Cc1c(-c2cc(-c3cncc4ccccc34)cc(-c3cncc4ccccc34)c2)cc(-c2nccs2)cc1-c1cc(-c2cncc3ccccc23)cc(-c2cncc3ccccc23)c1,4.0101,C58H37N5S
c1ccc(-n2cc(-c3ccc(-c4cccc5c4sc4c(-c6cnc7c(c6)c6ccccc6n7-c6ccccc6)cccc45)cc3)c3cnccc32)cc1,3.7334,C48H30N4S
Cc1c(-c2ccc([Si](c3ccccc3)(c3ccccc3)c3ccccc3)cc2)ccc(-c2cc(-c3ccc4c(ccn4-c4ccccc4)c3)cc(-c3ccc4c(ccn4-c4ccccc4)c3)c2)c1C,4.1928,C66H50N2Si
Cc1c(-c2ccc(N3c4ccccc4Oc4ccccc43)cc2)c(C)c(-c2ccc(C(F)(F)F)cc2)c(C)c1-c1ccc(C(F)(F)F)cc1,3.2284,C41H29F6NO
CC1(C)c2ccc(N3c4ccccc4CCc4ccccc43)cc2-c2cc3c(cc21)c1ccccc1n3-c1ccc(C(F)(F)F)c(C(F)(F)F)c1,3.1018,C43H30F6N2
c1ccc2c(c1)c1ccccc1n2-c1ccnc(-c2cc(-c3cc(-n4c5ccccc5c5ccccc54)ccn3)cc(-c3nccs3)c2)c1,3.5424,C43H27N5S
Cc1cc(-c2ccc3sc(-c4ccccc4)cc3c2)cc(C)c1-c1cc(-c2ccc(C(=O)c3ccccc3)cc2)cc(-c2ccc(C(=O)c3ccccc3)cc2)c1,3.5176,C54H38O2S
Cc1cc(C)c(C)c(-c2ncnc(-c3cccc(-n4c5ccccc5c5cc(-c6c(C)cccc6C)ccc54)c3)n2)c1C,2.9091,C39H34N4
c1ccc(N(c2ccccc2)c2ccc(-c3ccc4c(c3)c3cc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)ccc3n4-c3ccc(-c4nncc5cccnc45)cc3)cc2)cc1,2.0885,C61H42N6
Cc1c(N2c3ccccc3Oc3ccccc32)cc(-c2cc(C(=O)c3ccccc3)cc(-c3cc(N4c5ccccc5Oc5ccccc54)c(C)c(N4c5ccccc5Oc5ccccc54)c3)c2)cc1N1c2ccccc2Oc2ccccc21,2.4236,C75H50N4O5
Cc1cc(-c2nc3cc4sc(-c5cc(C)c(-c6ccc(-n7c8ccccc8c8cnccc87)cc6)cc5C)nc4cc3s2)c(C)cc1-c1ccc(-n2c3ccccc3c3cnccc32)cc1,3.2358,C58H40N6S2
Cc1ccc2c(c1)c1cc(-c3c(C)cccc3C)ccc1n2-c1c(C)cc(S(=O)(=O)c2ccccc2)cc1C,3.3845,C35H31NO2S
COc1nnc(-c2ccccc2)n1-c1cc(C)c(N(c2ccccc2)c2ccc(-c3ccccc3)cc2)c(C)c1,3.6449,C35H30N4O
C(=Cc1nc(-c2ccccc2)cc(-c2ccccc2)n1)c1ccc2c(c1)c1cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc1n2-c1ccccc1,2.9952,C54H38N4
Cc1cccc(C)c1C(=O)c1cccc(-c2c(C)cc(C)c(N(c3ccccc3)c3ccc(-c4ccccc4)cc3)c2C)c1,2.9839,C42H37NO
O=c1c2ccccc2n(-c2ccc(-c3cccc(-c4sc(-c5cccc(-c6ccc(-n7c8ccccc8c(=O)c8ccccc87)cc6)c5)c5c4OCCO5)c3)cc2)c2ccccc12,3.4969,C56H36N2O4S
CC1(C)c2ccccc2-c2cc3c4ccccc4n(-c4ccc(-n5c6ccccc6c6cc(-c7ccnc8ccncc78)cnc65)cc4)c3cc21,3.0143,C46H31N5
O=C(c1ccc(-c2ccc(-c3ccc4c(c3)c3cnccc3n4-c3ccccc3)cc2)cc1)c1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1,2.8436,C39H21F9N2O
CC1(C)c2ccccc2N(c2ccc3c(c2)c2ccccc2n3-c2cnc3oc4ccccc4c3c2)c2ccccc21,2.780830729,C38H27N3O
c1ccc2c(c1)c1ccc3c4ccccc4n(-c4ccc(-c5ccc6ncncc6c5)cc4)c3c1n2-c1ccc(-c2ccc3ncncc3c2)cc1,2.9256,C46H28N6
c1ccc2sc(-c3ccc(-c4ccc(-n5cnc6nc7ncn(-c8ccc(-c9ccc(-c%10nc%11ccccc%11s%10)cc9)cc8)c7nc65)cc4)cc3)nc2c1,3.5516,C44H26N8S2
Cc1cc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)ccc1-c1cccc(N2c3ccccc3C(C)(C)c3cc(N(c4ccccc4)c4ccccc4)ccc32)c1,2.6822,C48H36F6N2
c1ccc(N(c2ccccc2)c2ccc3c(c2)c2ccccc2n3-c2ccc(-c3cccc(-c4cncnc4)c3)cc2)cc1,3.0345,C40H28N4
Cc1cc(C)c(-c2ccc3c(c2)c2cc(-c4c(C)cc(C)cc4C)ccc2n3-c2cnc3oc4ccc(-c5ccccc5)cc4c3c2)c(C)c1,3.2615,C47H38N2O
O=C(c1cccc(-c2ccccc2)c1)N1c2ccccc2N(c2ccccc2)c2ccccc21,3.418,C31H22N2O
CC1(C)c2ccccc2N(c2ccc(-c3ccc4c(c3)c3ccccc3n4-c3ccc(-c4cnc5oc6ccccc6c5c4)cc3)cc2)c2ccccc21,3.1061,C50H35N3O
CC1(C)c2cc(-c3ccc(-c4cncc5ccccc45)cc3)ccc2N(c2ccc3c(c2)C(C)(C)c2ccccc2N3c2ccccc2)c2ccc(-c3ccc(-c4cncc5ccccc45)cc3)cc21,3.0418,C66H50N4
COc1ccc2c(c1)c1ccccc1n2Cc1cccc(C(=O)c2c(C)c(C)cc(C)c2C)c1,3.1262,C31H29NO2
Cc1c(-c2cc(N3c4ccccc4CCc4ccccc43)c(N3c4ccccc4CCc4ccccc43)cc2-c2c(C)c(-c3ccnc4cccnc34)c(C)c(-c3ccnc4cccnc34)c2C)c(C)c(-c2ccnc3cccnc23)c(C)c1-c1ccnc2cccnc12,2.7026,C84H64N10
c1ccc(-c2nc3c(-c4ccc(-c5ccnnc5)cc4)c4sc(-c5ccccc5)nc4c(-c4ccc(-c5ccnnc5)cc4)c3s2)cc1,3.2074,C40H24N6S2
c1cnc2c(-c3ccc(-c4cc(-c5ncco5)c(-c5ncco5)cc4-c4ccc(-c5ccnc6cccnc56)cc4)cc3)ccnc2c1,3.3674,C40H24N6O2
c1cnc2cncc(-c3cc(-c4ccc(-n5ccnc5)cc4)cc(-c4ccc(-n5ccnc5)cc4)c3)c2c1,3.7779,C32H22N6
c1ccc(-n2c3ccccc3c3cc(-n4c5ccc(-c6cc(-c7cncc8ncccc78)cc(-c7cncc8ncccc78)c6)cc5c5cc(-c6cc(-c7cncc8ncccc78)cc(-c7cncc8ncccc78)c6)ccc54)ccc32)cc1,3.1986,C74H44N10
Cc1c(-c2ccnnc2)ccc(N2c3ccc(N4c5ccccc5C(C)(C)c5ccccc54)cc3C(C)(C)c3cc(N4c5ccccc5C(C)(C)c5ccccc54)ccc32)c1C,2.8412,C57H51N5
CC1(C)c2ccc(-c3c(C(F)(F)F)cc(C(F)(F)F)cc3C(F)(F)F)cc2-c2cc3c(cc21)c1ccccc1n3C1c2ccccc2Oc2ccccc21,3.3714,C43H26F9NO
c1ccc(-c2nccc(-n3c4ccccc4c4cnccc43)n2)cc1,3.8673,C21H14N4
Cc1cc(-c2nc3nc4nc(-c5cc(C)c(-c6cccc(-c7ccnc8ncccc78)c6)cc5C)sc4nc3s2)c(C)cc1-c1cccc(-c2ccnc3ncccc23)c1,3.2508,C50H34N8S2
CC1(C)c2ccccc2N(c2ccc3c(c2)c2ccccc2n3-c2ccc(-c3cc(-c4ccc(-n5c6ccccc6c6cc(N7c8ccccc8C(C)(C)c8ccccc87)ccc65)cc4)cc(-c4cncnc4)c3)cc2)c2ccccc21,2.9258,C76H56N6
FC(F)(F)c1cccc(-c2ccc(-c3ccc4c(c3)c3cc5sc6ccccc6c5cc3n4-c3cccc4c3sc3ccccc34)cc2)c1,3.3936,C43H24F3NS2
Cc1cc(-c2nc3ccccc3s2)cc(C)c1-c1cnc2sc3ncc(-c4c(C)cc(-c5nc6ccccc6s5)cc4C)cc3c2c1,3.8696,C40H28N4S3
Cc1cc(C)c(C)c(-c2ccc3c(c2)c2cc(-c4c(C)c(C)c(-c5c6ccccc6cc6ccccc56)c(C)c4C)ccc2n3C)c1C,3.2001,C47H43N
Cc1ncnc(-c2c(C)c(C)c(N(c3ccc(-c4c(C)c(C)cc(C)c4C)cc3)c3c(C)c(C)c(-c4ncnc(C)n4)c(C)c3C)c(C)c2C)n1,3.1583,C44H49N7
Cc1c(-c2ccc(-n3c(-c4ccccc4)nnc3-c3ccccc3)cc2)ccc(-c2nc3cc4nc(-c5ccc(-c6ccc(-n7c(-c8ccccc8)nnc7-c7ccccc7)cc6)c(C)c5C)sc4nc3s2)c1C,3.6002,C63H45N9S2
c1ccc(-c2cc3nc4cc(-c5ccc(-n6c7ccc(-c8ccc(-n9c%10ccccc%10c%10ccccc%109)cc8)cc7c7cccnc76)cc5)[nH]c4nc3o2)cc1,3.1192,C49H30N6O
Cc1c(-c2ccc(N3c4ccccc4Sc4ccccc43)cc2)cc(-c2cc(C#N)cc(C#N)c2)cc1-c1ccc(N2c3ccccc3Sc3ccccc32)cc1,2.6256,C51H32N4S2
Cc1c(-c2ccc(N3c4ccc(N5c6ccccc6Oc6ccccc65)cc4Oc4cc(N5c6ccccc6Oc6ccccc65)ccc43)cc2)ccc(-c2cccnc2)c1C,3.0363,C55H38N4O3
c1ccc(-c2nc3c(ccc4cc(-c5cncc6cccnc56)c(-c5ccccc5)nc43)cc2-c2cncc3cccnc23)cc1,3.2488,C40H24N6
Cc1cc(-c2c(C)c(C)c(-c3cc4c(cc3-c3c(C)c(C)c(-c5cc(C)c(-c6ncccn6)c(C)c5)c(C)c3C)Oc3cc(-c5c(C)c(C)c(-c6cc(C)c(-c7ncccn7)c(C)c6)c(C)c5C)c(-c5c(C)c(C)c(-c6cc(C)c(-c7ncccn7)c(C)c6)c(C)c5C)cc3O4)c(C)c2C)cc(C)c1-c1ncccn1,3.826,C100H96N8O2
Cc1cc(-c2cc(-n3c4ccccc4c4cnccc43)cc(-n3c4ccccc4c4cnccc43)c2)ccc1-n1ccc2cc3ccoc3cc21,3.2815,C45H29N5O
Cc1cc(C(=O)c2ccccc2)cc(C)c1-c1ccc(-c2nccn2-c2ccccc2)cc1,3.5589,C30H24N2O
c1ccc(-c2nnc(-c3ccccc3)n2-c2cccc(-c3ccc(-c4ccnc5c4ccc4c(-c6ccc(-c7cccc(-n8c(-c9ccccc9)nnc8-c8ccccc8)c7)cc6)ccnc45)cc3)c2)cc1,3.7758,C64H42N8
O=c1ccn(-c2cc(-c3ccc(-c4ccc(C(F)(F)F)cc4)cc3)c(-c3ccc(-c4ccc(C(F)(F)F)cc4)cc3)cc2-n2ccc(=O)c3ccccc32)c2ccccc12,3.3743,C50H30F6N2O2
FC(F)(F)c1cccc(C=Cc2cc(C=Cc3cccc(C(F)(F)F)c3)cc(-c3ccc(P(c4ccccc4)c4ccccc4)cc3)c2)c1,3.503,C42H29F6P
CC1(C)c2ccccc2N(c2ccc3c(c2)c2ccccc2n3-c2nc(-n3c4ccccc4c(=O)c4ccccc43)ns2)c2ccccc21,2.7162,C42H29N5OS
COc1ccc2c(c1)c1cc(SC)ccc1n2-c1cc(C)c(S(=O)(=O)c2ccccc2)c(C)c1,3.4282,C28H25NO3S2
c1ccc(-c2nc(-c3ccc(-c4cncc5c(-c6ccc(-n7c8ccccc8c8cc9c%10ccccc%10n(-c%10ccccc%10)c9cc87)cc6)cccc45)cc3)ns2)cc1,2.8225,C53H33N5S
Cc1cc(C)cc(C(=O)c2cc(Cc3ccc(N(C)c4c(C)cc(C)cc4C)cc3)cc(-c3c(C)cccc3C)c2)c1,3.0725,C40H41NO
CSc1cn(C2=CC(=O)C=CC2=O)c2ccccc12,1.4905,C15H11NO2S
O=c1ccc2cc(N3c4ccccc4CCc4ccccc43)cc(-c3ccc(-c4cn(-c5ccccc5)c5ccncc45)cc3)c2o1,3.0768,C42H29N3O2
Cc1c(-c2cc(-c3nc(-c4ccccc4)nc(-c4ccccc4)n3)cc(-c3nc(-c4ccccc4)nc(-c4ccccc4)n3)c2)ccc(N2c3ccccc3C(C)(C)c3cc(-n4c5ccccc5c5ccccc54)ccc32)c1C,2.5669,C71H52N8
C(=Cc1cncc2cccnc12)c1cncc2ccccc12,3.1311,C19H13N3
Cc1c(-c2cc(-c3ccc(C#N)cc3)cc(-c3ccc(C#N)cc3)c2)c(C)c(-c2cncc3ccccc23)c(C)c1-c1cncc2ccccc12,3.9363,C47H32N4
Cc1c(-c2cc(N3C(=O)C=CC3=O)cc(N3C(=O)C=CC3=O)c2)cccc1-n1cccn1,2.9241,C24H16N4O4
Cc1c(-c2ccc(-c3cc4c5c(c3)CCCN5CCC4)cc2)cccc1-c1nnc(-c2cccc(-c3ccc(-c4cc5c6c(c4)CCCN6CCC5)cc3)c2C)s1,3.0076,C52H48N4S
c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc4sc(-c5cc6sc(-c7cc8cc(-c9nc(-c%10ccccc%10)nc(-c%10ccccc%10)n9)ccc8s7)cc6s5)cc4c3)n2)cc1,2.8848,C52H30N6S4
FC(F)(F)C=N/C(=C(/C=Nn1cccc1)C(F)(F)F)n1cccc1,3.1986,C14H10F6N4
FC(F)(F)c1ccc(C2CCC(c3cc(-c4cnc5ccccc5c4)cc(-c4cnc5ccccc5c4)c3)CC2)cc1C(F)(F)F,4.0342,C38H28F6N2
Cc1cc(-n2ccc3ccccc32)ccc1-c1ccc(-c2cnc3ccccc3n2)cc1,3.0137,C29H21N3
Cc1cccc2c3ccccc3n(-c3cc(-c4cc(-c5cc(-n6c7ccccc7c7cccc(C)c76)cc(-n6c7ccccc7c7cccc(C)c76)c5)cc(-n5nnc6ccccc65)c4)cc(-n4c5ccccc5c5cccc(C)c54)c3)c12,3.2804,C76H53N7
c1ccc(N(c2ccccc2)c2cnc3c(c2)c2ccccc2n3-c2cccc(-c3cc(-c4ccnc5sc6ccccc6c45)cc(-c4ccnc5sc6ccccc6c45)c3)c2)cc1,3.1036,C57H35N5S2
CC1(C)c2ccc(C=Cc3cc(-n4ccc(=O)c5ccccc54)cc(-n4ccc(=O)c5ccccc54)c3)cc2-c2cc(C=Cc3cc(-n4ccc(=O)c5ccccc54)cc(-n4ccc(=O)c5ccccc54)c3)ccc21,3.1152,C67H46N4O4
Cc1cc(-c2ccc(N3c4ccccc4Oc4ccccc43)cc2)ccc1-c1cnc2c(ccc3cc(-c4ccc(-c5ccc(N6c7ccccc7Oc7ccccc76)cc5)cc4C)cnc32)c1,2.5963,C62H42N4O2
Cc1c(-c2cc(-c3cccc(-c4nc(-c5ccccc5)cc(-c5ccccc5)n4)c3C)cc(-n3c4ccccc4c4cc(N(c5ccccc5)c5ccccc5)cnc43)c2)cccc1-c1nc(-c2ccccc2)cc(-c2ccccc2)n1,2.9245,C75H53N7
Cc1c(-c2cc3ccccc3s2)cc(-c2cccc(-c3cccc(-c4cccc(-c5cccc(-c6cc(-c7cc8ccccc8s7)c(C)c(-c7cc8ccccc8s7)c6)c5)n4)n3)c2)cc1-c1cc2ccccc2s1,4.0102,C68H44N2S4
O=C1c2ccccc2C(=O)N1c1cc(-c2cncc3ccccc23)cc(N2C(=O)c3ccccc3C2=O)c1,3.0721,C31H17N3O4
Cc1cc(-c2ncsn2)cc(C)c1-n1ccc2ccccc21,3.2539,C18H15N3S
CC1(C)c2ccccc2N(c2ccccc2)c2ccc(-c3ccc(N(c4ccccc4)c4ccc(-c5cccc(-c6ccc(-c7nc(-c8ccccc8)no7)cc6)c5)cc4)cc3)cc21,2.7406,C59H44N4O
Cc1c(-c2cccc(-c3cc4nc5cc(-c6cccc(-c7ccc(-c8cc9ccccc9o8)c(C)c7C)c6)oc5nc4o3)c2)ccc(-c2cc3ccccc3o2)c1C,3.1705,C52H36N2O4
c1ccc(-c2cccc3c(N(c4ccccc4)c4ccc5ccccc5c4)cccc23)cc1,3.1189,C32H23N
COC(=O)c1cc(SC)cc(-n2c3ccccc3c3c2ccc2c4ccccc4n(-c4cc(SC)cc(C(=O)OC)c4)c23)c1,3.0843,C36H28N2O4S2
N#Cc1ccc(-c2ccc(-c3ccc(-n4c5ccc(N(c6ccccc6)c6ccccc6)cc5c5cc(N(c6ccccc6)c6ccccc6)ccc54)cc3)cc2)cc1C#N,2.0691,C56H37N5
Cc1c(-c2ccc(-c3cccc4c3sc3ccccc34)cc2)ccc(N2c3ccccc3C(C)(C)c3cc(-n4c5ccccc5c5ccccc54)ccc32)c1C,3.3389,C53H40N2S
Cc1cc(C)cc(-c2ccc3c(c2)c2cc(-c4ccccc4)ccc2n3-c2ccc(C(=O)c3ccccc3)cc2)c1,2.988,C39H29NO
c1cc(-c2ccc(-c3cc(-c4cncc5nccnc45)c(-c4cncc5nccnc45)cc3-c3ccc(-c4ccnnc4)cc3)cc2)cnn1,3.2605,C40H24N10
c1csc(-c2ccc3c(c2)oc2nc(-c4nc5cc6nc(-c7ccc8c(n7)oc7cc(-c9cccs9)ccc78)sc6nc5s4)ccc23)c1,2.9018,C37H17N5O2S4
CC(C)(C)c1cc(-c2nc3c4ccccc4c4ccccc4c3n2-c2ccccc2)cc(-c2nc3c4ccccc4c4ccccc4c3n2-c2ccccc2)c1,3.6208,C52H38N4
Cc1cc(C)cc(-n2c(-n3c4ccc(-c5c(C)cc(C)cc5C)cc4c4cc(-c5c(C)cc(C)cc5C)ccc43)nnc2-n2c3ccc(-c4c(C)cc(C)cc4C)cc3c3cc(-c4c(C)cc(C)cc4C)ccc32)c1,4.0672,C70H65N5
FC(F)(F)c1ccccc1-c1ccc(-c2cccc(-c3ccc(-c4cccc(-c5ccc(-c6ccccc6C(F)(F)F)cc5)c4)s3)c2)cc1,3.6807,C42H26F6S
Cc1cc(-c2ccc(-c3ccc4ccncc4n3)cc2)cc(C)c1N1c2ccccc2Sc2ccccc21,2.595,C34H25N3S
Cc1cc(N(c2ccccc2)c2ccccc2)ccc1-c1cc(-c2cnccn2)cc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2C)c1,3.0273,C48H38N4
c1ccc(-c2cc(-c3ccc(-c4ccnnc4)cc3)nc(-c3cc(-c4cc5c6c(c4)CCCN6CCC5)cc(-c4cc(-c5ccccc5)cc(-c5ccc(-c6ccnnc6)cc5)n4)c3)c2)cc1,2.6913,C60H45N7
CSc1ccc(N(C)c2cccc(-c3cc(SC)cc(C(=O)c4c(C)cccc4C)c3)c2)cc1,3.239,C30H29NOS2
C(=Cc1noc(-c2ccccc2)n1)c1ccc(-c2ccc(P(c3ccccc3)c3ccccc3)cc2)cc1,3.5354,C34H25N2OP
O=P(c1ccccc1)(c1ccccc1)c1ccc(-n2c(-c3ccc4c(c3)c3ccncc3n4-c3ccccc3)nc3c4ccccc4c4ccccc4c32)cc1,3.2965,C50H33N4OP
Cc1cc(C(=O)c2ccccc2)ccc1N1c2ccccc2Oc2cc(N(c3ccccc3)c3ccccc3)ccc21,2.1068,C38H28N2O2
c1ccc2nc(-c3ccc(C4CCC(c5ccnc(-c6cc(C7CCC(c8ccc(-c9cnc%10ccccc%10n9)cc8)CC7)ccn6)c5)CC4)cc3)cnc2c1,3.4893,C50H44N6
N#Cc1cc(C#N)c(-c2cc(-c3cccc(-c4nc5cc6oc(-c7cccc(-c8cc(-c9c(C#N)cc(C#N)cc9C#N)cc(-c9c(C#N)cc(C#N)cc9C#N)c8)c7)nc6cc5o4)c3)cc(-c3c(C#N)cc(C#N)cc3C#N)c2)c(C#N)c1,2.5662,C68H24N14O2
c1cnc2c(-c3ccc(-c4ccnc5c4c(-c4cc(-n6c7ccccc7c7ccccc76)cc(-n6c7ccccc7c7ccccc76)c4)cc4cccnc45)cc3)cncc2c1,2.9493,C56H34N6
c1ccc2c(c1)ccn2-c1cc(-c2csc3c2sc2c(-c4nc5ccccc5c5ccccc45)csc23)cc(-n2ccc3ccccc32)c1,3.4097,C43H25N3S3
Cc1cc(C)cc(-c2ccc(N(C)c3c(C)c(C)c(-c4nc(C)nc(-c5cc(C)cc(C)c5)n4)c(C)c3C)cc2)c1,2.8392,C37H40N4
N#Cc1cccc(C#N)c1-c1cccc(-c2cccc(-c3ccc4c(c3)c3cc(N5c6ccccc6Oc6ccccc65)ccc3n4-c3ccccc3)c2)c1,2.2744,C50H30N4O
N#Cc1ccc(-c2ccc(-n3ccc4c(-c5cc(-c6ccc7oc(-c8ccccc8)cc7c6)cc(-c6ccc7oc(-c8ccccc8)cc7c6)c5)nccc43)cc2)cc1C#N,2.817,C55H32N4O2
Cc1cc(C)c(-c2ccc(N(C)c3c(C)cc(C(=O)c4cccc(-c5c(C)cccc5C)c4)cc3C)cc2)c(C)c1,2.9261,C39H39NO
c1cc2c(ccn2-c2ccc(-c3ccc4c(ccc5cc(-c6ccc(-n7ccc8cnccc87)cc6)ccc54)c3)cc2)cn1,3.5962,C40H26N4
c1ccc([Si](c2ccccc2)(c2ccccc2)c2ccc(-c3ccc(-c4ccc(-c5cnc6cnncc6c5)cc4)cc3)cc2)cc1,3.212,C43H31N3Si
Cc1c(-c2cccc(-c3ccnc(-c4cc(-c5cccc(-c6cccc(-c7nc8c9ccccc9c9ccccc9c8n7-c7ccccc7)c6C)c5)ccn4)c3)c2)cccc1-c1nc2c3ccccc3c3ccccc3c2n1-c1ccccc1,3.5626,C78H52N6
O=S(=O)(c1ccc(-c2cc(-c3ccc(S(=O)(=O)C(F)(F)F)cc3)cc(-c3nc4ccccc4c4ccccc34)c2)cc1)C(F)(F)F,3.796,C33H19F6NO4S2
Cc1cc(N2c3ccccc3C(C)(C)c3cc(N(c4ccccc4)c4ccccc4)ccc32)cc(C)c1-c1cc(-c2ccccc2)nc(-c2ccccc2)n1,2.5188,C51H42N4
c1ccc(-c2ncc(-c3cc(-n4cnc5cc(-n6c7ccccc7c7ccncc76)ccc54)cc(-n4cnc5cc(-n6c7ccccc7c7ccncc76)ccc54)c3)cn2)cc1,3.062,C52H32N10
COc1cc(C(=O)c2cc(C)cc(C)c2)cc(-c2cccc(-c3ccc(N(C)c4cc(C)cc(C)c4)cc3)c2)c1,3.0698,C37H35NO2
CC1(C)c2ccc(-n3c4ccccc4c4cc5c(cc43)oc3ccccc35)cc2-c2cc(-n3c4ccccc4c4cc5c(cc43)oc3ccccc35)ccc21,3.4284,C51H32N2O2
Cc1c(-c2c(C)c(N3c4ccccc4CCc4ccccc43)c(C)c(N3c4ccccc4CCc4ccccc43)c2C)c(C)c(-c2cncc3cccnc23)c(C)c1-c1c(C)c(N2c3ccccc3CCc3ccccc32)c(C)c(N2c3ccccc3CCc3ccccc32)c1C,2.7089,C91H80N6
c1ccc(-n2cnc3cc(-c4cnc5cc(-c6nc7c8ccccc8c8ccccc8c7n6-c6ccccc6)ccc5n4)ccc32)cc1,2.9076,C42H26N6
O=C1C=CC(=O)N1C1CCC(n2c3ccccc3c3ccncc32)CC1,2.4336,C21H19N3O2
Cc1cc(-c2c(C)c(C)c(-c3ccc4c(c3)Oc3cc(-c5c(C)c(C)c(-c6cc(C)c(-c7ncns7)c(C)c6)c(C)c5C)ccc3N4c3ccccc3)c(C)c2C)cc(C)c1-c1ncns1,3.0079,C58H53N5OS2
Cc1cc(-c2cccc(C(=O)C(F)(F)F)c2)cc(C)c1-c1cccc(N2c3ccccc3Oc3cc(N4c5ccccc5Oc5ccccc54)ccc32)c1,2.0807,C46H31F3N2O3
Cc1c(-c2ccc(-c3nc4c5ccccc5c5ccccc5c4n3-c3ccccc3)cc2)cc(-c2nc3ccccc3s2)cc1-c1ccc(-c2nc3c4ccccc4c4ccccc4c3n2-c2ccccc2)cc1,3.2595,C68H43N5S
c1ccc(-c2nc(-c3ccccc3)nc(-c3cc(-c4cc(-c5ccc6sccc6c5)cc(-c5ccc6sccc6c5)c4)cc(-c4cc(-c5ccc6sccc6c5)cc(-c5ccc6sccc6c5)c4)c3)n2)cc1,3.5877,C65H39N3S4
